orig_path,label,sha256
clean_data\augmented\GOOD\IMG-20250215-WA0058 (1) (1)_aug29.jpg,GOOD,ec4012abe5ccaaa03ff46ef29e0ed85be7ed52362c00f77319687799da5e4b6b
clean_data\augmented\GOOD\IMG-20250215-WA0058 (1) (1)_aug3.jpg,GOOD,13da0d6b1a0e8850be6bdb2a2af48d085840205d197356bd706bf33755aa5c49
clean_data\augmented\GOOD\IMG-20250215-WA0058 (1) (1)_aug4.jpg,GOOD,79bcaf333cdc37daf01ff95da5aa67fb13f3c07151c36e3df223714937a063eb
clean_data\augmented\GOOD\IMG-20250215-WA0058 (1) (1)_aug5.jpg,GOOD,57d11549cd6ad13f3b7d44a041a625c8e856a18fd407a759073ec196e262d6c6
clean_data\augmented\GOOD\IMG-20250215-WA0058 (1) (1)_aug6.jpg,GOOD,08de52c6bb1bdd10d9359955621d36226e71d87ef9c0814c24c57362aea76732
clean_data\augmented\GOOD\IMG-20250215-WA0058 (1) (1)_aug7.jpg,GOOD,49554d6aeed83cd453c2d1c3a929f37e238dba394d3150dc046162cf6f45328a
clean_data\augmented\GOOD\IMG-20250215-WA0058 (1) (1)_aug8.jpg,GOOD,a0de52a9170c0f9025974f5a023c5223f5534c6fbc24775c92f626d6b2563020
clean_data\augmented\GOOD\IMG-20250215-WA0058 (1) (1)_aug9.jpg,GOOD,bd1a4f7f783786ba7e15d53ad94eda54222861ad616d3ab57f0894832af451f4
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug0.jpg,GOOD,912d71b31f514150e7a50fcf49d73cd1d5d6e38fc4276b1ad7d177ec53510372
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug1.jpg,GOOD,1bc4a7cc111c760b01067fa9d80bec1c3412e829ad8ab8003fc5bc395df28a44
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug10.jpg,GOOD,f0e42fd1d2d16c15a1d50324b50892cef3f975dba1f4a555ddf6fc49aa72a663
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug11.jpg,GOOD,2780c9ae565045202529823b1b635da6cd0b613a300138195e8e1b96f0ba3a2e
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug12.jpg,GOOD,d299fd8972f498cd3586e758357a118127db3103e0b00fe14c344227c1e3db56
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug13.jpg,GOOD,4b30666571cbac3eb90739b2116ecd05a5886f7d6e02c367bb86bc23cc322c2f
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug14.jpg,GOOD,a8e0d8ab1508685d84909df98739c314a04e64ecc606bbab0e10960680ee95b9
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug15.jpg,GOOD,1aeacfcfd57c5a569b77647aa242c9a46cfab63ab8968f83e002f758be5b14dd
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug16.jpg,GOOD,be9534dc66df0c37c84c63d504f71cb587dbd4ebda549b5b93818eb06c380458
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug17.jpg,GOOD,9af1b72ea603b99a31b9c8fe2e820191dba56d2a8d0e1a24d546eec780c47898
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug18.jpg,GOOD,edacdddfd1925a7dae2eb8f849eb527f209c6a2a494ba7de063b76d2c468ae86
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug19.jpg,GOOD,5eb1dea23f7948fd1947ac62f0f95ad7f59df8bb9c1b05a913d12fc3e891d190
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug2.jpg,GOOD,870d7b2d468d05ab737bad572e4978590a46c3ffb73f2d7f230abdb068400749
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug20.jpg,GOOD,6b877d17a994527bcc561f542d152035e24530e111bf4ec9a11cdbe87b9bca92
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug21.jpg,GOOD,ac134c930e40924782184a1e3d8599964ced134a4c759d467f34f14a5c9dac8d
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug22.jpg,GOOD,7a2689c281af48efec44de6f16d9b4c3ca98d4a87b0ebf730f2b64eb80428fd1
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug23.jpg,GOOD,ed361d13645395ece5014d4c71ceeb46d4f9ce85955b2fc3b7ab5e49e8f5192a
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug24.jpg,GOOD,fad1efa3fc292c2e90b5cde8ef81c04368788292ff0d4cc081400a48928656b2
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug25.jpg,GOOD,b8489eaab91d4b3abec83837c33be535ad156681f67e7696284d6a0c4ceb69c7
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug26.jpg,GOOD,470ca42f8b046baeaf7dc7e567ffc66729d7e982781447a77c0f4f735aeb528b
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug27.jpg,GOOD,7d1a33beaa796c9755e28c17a904eb1a072d8bc983801cbb9bba0575b2f03cf7
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug28.jpg,GOOD,cbfc6c745985c5eae2ad2c35475fb47da24a75b07f12c3be73fa0a21a7453acc
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug29.jpg,GOOD,ee613de89a6ff07a456e1482268f0616f49cdd16fc1925c38144abdbe34afbb6
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug3.jpg,GOOD,612f36f8e5ae316603869c473c43643a742f202a55ce9529102bc791494c98b9
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug4.jpg,GOOD,98b4dadd975ca53dc5d367d3b7dd69ad5668dac05865ccd605ab464e50c9e5f7
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug5.jpg,GOOD,6dafcc7809c7680a7504df5d07870e846c908ee0663c1a43d22e23ac5fa1508a
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug6.jpg,GOOD,8d9126981b46b98dc0b89a3f270c5142257bdf681abc7b35a0f59932fd84b92a
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug7.jpg,GOOD,02bbf966491c77ecee83f18126bd5873c5e14fcfff0d19676577140762b5e047
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug8.jpg,GOOD,8fea1bf4ab4d20c1a0020c81d7a9b216ae39088298bda5298d6f306efdbbead7
clean_data\augmented\GOOD\IMG-20250215-WA0059 (1) (1) (1)_aug9.jpg,GOOD,809be002f2fb242909f35b667c8821f0cfb7596abc00a59fa7730451e193bdec
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug0.jpg,GOOD,9bab526de1606ace00f664e293ab2eda2135b5b440ff47a414ba3c2a8e93f83d
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug1.jpg,GOOD,5bfee8cad50aad4466b8ed56e6489a17755e14d6160fbda3ffa6964186a6213b
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug10.jpg,GOOD,911b28404d2973cf92f88e583480d69a6aa4f16bc5b3bfb3e03c717a5a0a8661
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug11.jpg,GOOD,0d8c7d441c19d143766100e39c6b711023133382ae5741c9bcace7a2351ebf62
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug12.jpg,GOOD,fe48449ff1dcac28dcb586e2dc3816422bc4552c7f72c576a6ff46777073dcfc
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug13.jpg,GOOD,7dae2d31ccdb8c07eb52c4dd21021e87f9552fd5af0d89ab2a857da2e8ff376a
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug14.jpg,GOOD,be40350ddd9f24df087aeec44f3a3badaa755483e6d012798202c81a670d57cb
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug15.jpg,GOOD,ccc642df2070ab5b538d23d5424c8699dec510314768041da951bf7d4ad0fab1
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug16.jpg,GOOD,8296d87994de5e07b429cb64886bd7e84ba0024c55944d74dc8e332b837a548c
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug17.jpg,GOOD,58dedb7d011c73a95e6c32d54e933f37f08f2e38d983dda35fffdd829c6477bf
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug18.jpg,GOOD,13eb312b5312fc02e415e5162bdd6b535bc9f0b01009c514dbc12d9041f54b0f
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug19.jpg,GOOD,2067fed24320e19d7d9bf898d972ac2355bf9c7bd0359c9b17f597dbf5f7fe33
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug2.jpg,GOOD,9f0b67f941a6e9e525a6261a91bb053ac4346a26d4fcbc400ddc0209e663137e
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug20.jpg,GOOD,eebbf057f598bd2b282e5726ea9a874dd5eb6ce53711cc515596da74c4873b98
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug21.jpg,GOOD,3e759b16e1bdb58b85c0629d4daad84ad175e8ac71266cc87becf2e2b0187e78
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug22.jpg,GOOD,76ffb11afed662b938a7c3ad24016e91dfde9833ac663b8e3a8f3d15273994e7
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug23.jpg,GOOD,503d828782fdceae7f8b374910510aac55eed36f57b4d5be4b01833cc7f4f64c
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug24.jpg,GOOD,204f278f97d6abd97c31e48c25e286bf2293de0b744ffb67edbb13c582991ac4
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug25.jpg,GOOD,d661dd0e6af81019b53309ce51a0c587cf2acfc4bee2500a280c6918531c7594
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug26.jpg,GOOD,946306eaf51b4568b451382b8bc077979e992b08daaa50e9d9c6d5be44dbf5c2
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug27.jpg,GOOD,ab7ff22d8e7ed783b48c9cdee83b334bc448980972f03b822c943b53826a45c4
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug28.jpg,GOOD,d496886fdfa4aa828bd7e11634859f5af123055224a66d7a146009bfb2a805d5
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug29.jpg,GOOD,fea6ce83e73830dc163d610eeed88fa15bfe4bed8d2a0b41c98adca6b16fd39c
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug3.jpg,GOOD,2cebc9ea846f941b1742d073a3c64be165da5d2321ab26d51a1acb96d4addc66
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug4.jpg,GOOD,e4214dcb9c3f9e1a0eca572ef24f64e9928021acf5bae0ea4f6bc0cf00af2a15
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug5.jpg,GOOD,62a8deb6811be895bd5c3e68ad36e278e57e53f31645336281f3c57b9a7d6374
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug6.jpg,GOOD,7f247baaf7fc7eb3fcc20c936c798c6772db33f931018c521de6bae5aa2952df
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug7.jpg,GOOD,33c03309976978e24ea53909e489ee26bec80da4c334812bcac88cb868212c40
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug8.jpg,GOOD,07a29d817793c868d4cf326b791ee2810bee41793f2dad29dc4d24b522648c69
clean_data\augmented\GOOD\IMG-20250215-WA0060 (1) (1) (1)-U8VrJj_aug9.jpg,GOOD,582753f21a5912ec813a25fb69cf548f3f824ac869678c8724a0755eddb90de0
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug0.jpg,GOOD,133b6474094d566dc4965ed1ed0aaabb6a3a433386848c354fdd6cdf6510ac8d
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug1.jpg,GOOD,2efdf132cee08978a3afa3026d29c542865b22b2566f47f9a85ee475e3427c17
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug10.jpg,GOOD,fd79e6318380fd7b9c2d970fb2126e18081feb338e1670f041073495b138dde6
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug11.jpg,GOOD,12d9d3aca61a9df8b8f0e6b4ff644069af8d73eadb550eda777baf362acf4185
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug12.jpg,GOOD,e731c1ebbb0a71f0aa77e7c0a82ec92bcd631bed2d3f1fa8a25f0e97d9092775
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug13.jpg,GOOD,a225020ee2dd36c44d502981c1cb2728ca7b0d2ae8a94cc543e58be9f8b6f6d0
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug14.jpg,GOOD,ce2fa4edb29347a751cad58bb2c8e2f5fa2cf5cae96fa5746fc20dd66d69fd18
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug15.jpg,GOOD,1ea9249cef91950145cbc131fb9649900f0aee996cca725bd0300ac813cae288
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug16.jpg,GOOD,f55aa0411bf71cd781afbe73ce34f3ca8ef7be3b24ce8e36d95815eff57984fb
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug17.jpg,GOOD,7502e6c019b6e7ebb036adb6ba9bbebcd5970cd3eb9ce0816124cb26426766fb
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug18.jpg,GOOD,a8aa66523da9379b332e082d80693fba32b775ae973f3016b8e0146e22a804b2
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug19.jpg,GOOD,52c496838e604a7c767c5b8d15831bf53aa492fa07f8750d70cb6adb65f04c15
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug2.jpg,GOOD,6a808585ad0ebdc0ef3b1a46ecea584a1fa768d49f466d8afaae50e45a9409d8
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug20.jpg,GOOD,4b01e30f8891970e21d20066ec432e9d7c4107e4f20ba6f946455aeca06135bf
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug21.jpg,GOOD,ad8bf631865f13d7239810e32cda403ccbcc64a37d56f24bfb46fdb128ae51af
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug22.jpg,GOOD,632a0a7deab865bbc629da9cec3d538e0c3ee9e98150b9aa1060ff1264f5a0a4
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug23.jpg,GOOD,ae2037fdf3e4913fa3df37ee08fda1b543fdcc37a46f4b58c1c0615d0e61509f
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug24.jpg,GOOD,03ef9205f09a9e1c12e3955481e5f61b7321d8bda7c7a525658e4f4b30efbb85
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug25.jpg,GOOD,1c92743360e7c697fa1627b4cd3e18a81cb6107b0b311fd27619aad1d36a07b2
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug26.jpg,GOOD,0b29c4606b20516cc7eccec46c70d9818366f1474e6fe51396abe80667b6dad7
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug27.jpg,GOOD,adc955cae0def993284db77e57073a18a887cdfbed76a26c4007f1b99ce0d920
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug28.jpg,GOOD,4ab383016144c2ce43f4c92c82ae92db057eb0e2a472e158f20faaf25e1c54a4
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug29.jpg,GOOD,87449dadfa80fdb9749df42e818caf2dd0b5af09b634c07ab32c3aa1a1a8a57c
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug3.jpg,GOOD,20d3c2e6164c5c7c6c831a6a0bfc03dbeed1f6e230c94461c54a97f805aba1dd
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug4.jpg,GOOD,596ec3f8bb951a2a330b070c6221bc813d859334ff1fb7bccfeab1ca6a9bca54
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug5.jpg,GOOD,c911324b826a14695cc2cbb40b067e0e63cf8973cd27c96c191d91f88a9bb0fd
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug6.jpg,GOOD,f915b9ea038604b06cbb3e900277e0de5bb801d2b8e8b0bf6ffad21c27fd0e56
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug7.jpg,GOOD,79a77165980b28543f6394108c500871ca77749c12b4e4c1471c4319e5032a82
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug8.jpg,GOOD,84012accfb34bf28a5a3d64cb1f8edf9b40456130393856fe2261eac2f6ceb02
clean_data\augmented\GOOD\IMG-20250215-WA0061 (1) (1) (1)_aug9.jpg,GOOD,84e89e0b8a8d75e360eb8cf73d7fc7dfa8857cdbb68e069e093396123425a8a2
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug0.jpg,GOOD,f270efe29de41e4a49b9ca0e66f66dea66a598378e751df31aab02ce199499c4
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug1.jpg,GOOD,a658bd16b4a04dfabd05700e9ac96a08206025b194aeb2176e72feb566656b9e
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug10.jpg,GOOD,1aa6c1cf4bdb6643ac35a88223d8bc0e6b06358a8e2a058d652b5610f48aa1d9
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug11.jpg,GOOD,626cb592924f194ff466bc7d01784708e3c6c5c48f8a872158f302f4d98fa091
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug12.jpg,GOOD,8c24dd71149ecd0fdadd1bcb0b76373ffa13c7d2cc694c8127268230c257fb86
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug13.jpg,GOOD,2ae9751b1d37966cb3b2f7b20714b465a1eea53cd352193b360b053792d2c179
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug14.jpg,GOOD,97c00f43c0de702545231e159b2577730bbded9584e41039f15f59f94a08a5a8
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug15.jpg,GOOD,80f150fb64f0b89f83ad748d92ff05a0a34e638c58bf12f32d6a81bc84e65516
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug16.jpg,GOOD,d4eac79e5172e82177e1e2c293129932d1a6aeb4793b79691d2ea223f92ed770
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug17.jpg,GOOD,46329276a38a1e23a2430b69eda37167c96e4801a801fc738d48ea76430e7c43
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug18.jpg,GOOD,b2a774a6a776faef47397d9d4e499e1546eb043dc2d403040bb8aa263068c476
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug19.jpg,GOOD,bf60e8e2c554a6a0f9b888bd73aa4f3b20bdc7a9fed8a0c2c522ef3599cbb2d4
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug2.jpg,GOOD,7d5398985203773af58d981877d246c7447d659c25599bd4118c2c1e2a1452b2
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug20.jpg,GOOD,322d5178eb1862fd3acb020d0603695893dfdaf9ad3fd550fd2c302a181e414c
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug21.jpg,GOOD,b94c321dabd83bc2c596ab9ad80daaa54a5c23ec4534d8fb4b0d08118191f9de
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug22.jpg,GOOD,4e5a667de9ebf7284a32ffb28b31fb6f3d0783bcb9d2dad91f95162d9c2854f7
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug23.jpg,GOOD,3f1bc45835d407fe86fef0c95797d9e5c49e36f6a80c73d5bf050f8c97e912df
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug24.jpg,GOOD,1d59ba2a814cf3e749f9488a12ff1a82798a861319ea9166a0b47c8b04aec5cb
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug25.jpg,GOOD,c8749c6c3775f0bdc2bd8b3e354cc78238bfdd862e744503a37c5b5009174534
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug26.jpg,GOOD,a38fd6495b9a13e688a0ae0876e267649590abeb3079caa726d05ec1ab6cc83c
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug27.jpg,GOOD,7dd098c1359423395e3ae6e8f2dd3732d6883e4604367b21f3e05f52dee5e950
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug28.jpg,GOOD,0ef089c4cf9810ae9514d1050060a63c1beb14a7f86f8b78e75596c3cc13e8fd
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug29.jpg,GOOD,c164ccb7c81a1ce6469f49c33aeddad23a1960fc3625f68b25a646c18474ccc0
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug3.jpg,GOOD,952d633fa744d31f4bade0e69fff861cf85601ffac920218dc5b5da971ffec4e
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug4.jpg,GOOD,cff54426e8fd5fcddf887e0916604f77f723a5554b5477dd70970c29786b555d
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug5.jpg,GOOD,04da0a84068e94935abe766e3534670f2374c45ea54d75c8dcb4e8706179397b
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug6.jpg,GOOD,a44ee17c8c1e53be46047408dd55e90d0d936768591e6b8662d9563a93bc6842
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug7.jpg,GOOD,c4a4cf2828af89404b6d630a3242b0495fe1664e1f2eba87d99b2f95cd24d9f2
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug8.jpg,GOOD,3751353bb40856389dde4a70795f384f5106b76cdfadc505bb2cc09230cee519
clean_data\augmented\GOOD\IMG-20250215-WA0063 (1) (1) (1)_aug9.jpg,GOOD,c10b12bb274095b63915122c84bc21e0933849265496bf6b91cefcc6f14448e8
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug0.jpg,GOOD,ade0f568853b184e13d6f3cf84f5cdffd8c708f97b785b840f12f0933056d489
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug1.jpg,GOOD,914893093eeff25e687f09ffe6bcf857bcce1c0fd8a31d93121684eb8557e841
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug10.jpg,GOOD,0dca340a4564b3e46405ce519cc4a3c36fc49f789fa81ffa09fd319e808563fb
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug11.jpg,GOOD,fc0f8868d087c815c28e83a0fc76d9d2e7cc31c40eee635ba48ff6ecc803054b
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug12.jpg,GOOD,8d8c35d609b922daf3ddf0fa6a86f5184e8095cd307dc82a2d3b3c153dbc2e96
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug13.jpg,GOOD,70a4808155362981e42c6d4fd0bb7bfc7ef0103fcbe171519ffb4623e23db507
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug14.jpg,GOOD,59f531b1696b9de39a3c2ef8dbb4b3ee44f555cea1baa3cb85aebc0c96412b04
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug15.jpg,GOOD,28d16b974b911293a59c0ad42cf6d6d2108e38f81fd6c4752a7fea8a86db95f0
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug16.jpg,GOOD,5c96deeec24c427495c961ae631441bbcfa9d8deb7e39b7889aa06b2cf2fa854
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug17.jpg,GOOD,4eed851a271e12642a2dcd81dcd3c2df47f18196c3a37da57427a72dc283ccb6
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug18.jpg,GOOD,1d026e7328cf9298e86b7bd0b29542f0da44bb4d0d4ba0e69237cbe59483483c
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug19.jpg,GOOD,ddacc46c8689d0cf5b2c4be33e7fc34d0fa9ae595a0ebe19cf0f4640058aa51c
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug2.jpg,GOOD,75cff6d8697dc21e0f025b577acc9702c16868f382f2b682df04912de42226f8
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug20.jpg,GOOD,5f14085d2bf7f055eeec24f00f953e6e0cd23f5998c7b256c61bf35453599665
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug21.jpg,GOOD,8552ada3885236ace2fe6775156d89f867b3f4b87188d9ebfcf08b4d0ca61957
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug22.jpg,GOOD,f69b5f66304aacb605fd1a5f150d5da71b59509eae61ad7aac3c6f57820100e9
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug23.jpg,GOOD,fc9ab2a624bc957991ec39238fb371c70bb96ed2d8f07ef5cad7df230ddcef66
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug24.jpg,GOOD,a45c5b1ebe463a39f1460f06fa75692f4b85fa9e310964f56c06868f63242397
clean_data\augmented\GOOD\IMG-20250215-WA0064 (1) (1) (1)-312WKn_aug25.jpg,GOOD,a0f5a2425087bfc40d748769c7c6b44203e52841e2b78d49a44bafc445b2836c
